episode,reward,loss,epsilon,avg_delay,drops,steps
452,-12.3334,0.000000,0.0000,46.668,0,2
453,-10.0000,0.000000,0.0000,0.000,0,1
454,-12.3327,0.000000,0.0000,46.655,0,3
455,18.8323,0.000000,0.0000,23.353,0,2
456,-10.0000,0.000000,0.0000,0.000,0,1
457,-12.8335,0.000000,0.0000,56.670,0,2
458,-10.0000,0.000000,0.0000,0.000,0,1
459,-12.0984,0.000000,0.0000,41.968,0,3
460,-10.0000,0.000000,0.0000,0.000,0,1
461,-11.9388,0.000000,0.0000,38.776,0,2
462,-10.0000,0.000000,0.0000,0.000,0,1
463,-12.3189,0.000000,0.0000,46.377,0,2
464,17.1860,0.000000,0.0000,56.280,0,2
465,-10.0000,0.000000,0.0000,0.000,0,1
466,-12.1672,0.000000,0.0000,43.343,0,2
467,-12.6564,0.000000,0.0000,53.129,0,3
468,-14.8202,0.000000,0.0000,96.404,0,5
469,-12.5268,0.000000,0.0000,50.536,0,2
470,18.7498,0.000000,0.0000,25.003,0,2
471,-10.0000,0.000000,0.0000,0.000,0,1
472,-13.2526,0.000000,0.0000,65.052,0,3
473,-11.7061,0.000000,0.0000,34.121,0,2
474,-10.8384,0.000000,0.0000,16.768,0,2
475,-12.6941,0.000000,0.0000,53.883,0,2
476,18.6047,0.000000,0.0000,27.906,0,2
477,-13.7463,0.000000,0.0000,74.925,0,2
478,-11.3808,0.000000,0.0000,27.616,0,2
479,-13.4330,0.000000,0.0000,68.661,0,2
480,17.2459,0.000000,0.0000,55.083,0,4
481,-11.1427,0.000000,0.0000,22.854,0,2
482,19.4204,0.000000,0.0000,11.591,0,2
483,-12.4991,0.000000,0.0000,49.982,0,2
484,18.1859,0.000000,0.0000,36.282,0,3
485,-13.6434,0.000000,0.0000,72.869,0,4
486,18.6981,0.000000,0.0000,26.039,0,2
487,18.0045,0.000000,0.0000,39.909,0,3
488,17.1299,0.000000,0.0000,57.402,0,4
489,18.7308,0.000000,0.0000,25.385,0,2
490,-13.9182,0.000000,0.0000,78.365,0,4
491,-12.7546,0.000000,0.0000,55.092,0,3
492,17.4566,0.000000,0.0000,50.867,0,4
493,19.1553,0.000000,0.0000,16.894,0,2
494,-12.8451,0.000000,0.0000,56.902,0,2
495,-10.8804,0.000000,0.0000,17.608,0,2
496,16.6647,0.000000,0.0000,66.705,0,4
497,-13.3620,0.000000,0.0000,67.239,0,3
498,-10.0000,0.000000,0.0000,0.000,0,1
499,-14.1494,0.000000,0.0000,82.988,0,4
500,19.2061,0.000000,0.0000,15.878,0,2
501,-12.4969,0.000000,0.0000,49.937,0,2
502,-10.0000,0.000000,0.0000,0.000,0,1
503,-12.3255,0.000000,0.0000,46.510,0,4
504,-12.4052,0.000000,0.0000,48.105,0,2
505,-12.3241,0.000000,0.0000,46.482,0,2
506,-12.3858,0.000000,0.0000,47.716,0,2
507,-13.0630,0.000000,0.0000,61.261,0,2
508,-15.2753,0.000000,0.0000,105.506,0,4
509,-10.0000,0.000000,0.0000,0.000,0,1
510,-11.6492,0.000000,0.0000,32.983,0,2
511,-11.6043,0.000000,0.0000,32.085,0,2
512,17.0505,0.000000,0.0000,58.989,0,3
513,-12.7904,0.000000,0.0000,55.809,0,2
514,-15.2194,0.000000,0.0000,104.388,0,4
515,-11.5839,0.000000,0.0000,31.678,0,2
516,-13.0741,0.000000,0.0000,61.483,0,2
517,-12.6722,0.000000,0.0000,53.444,0,3
518,-10.8637,0.000000,0.0000,17.274,0,2
519,-14.9076,0.000000,0.0000,98.152,0,2
520,17.8014,0.000000,0.0000,43.971,0,3
521,-14.8307,0.000000,0.0000,96.614,0,5
522,-10.0000,0.000000,0.0000,0.000,0,1
523,-14.2669,0.000000,0.0000,85.338,0,3
524,-13.5790,0.000000,0.0000,71.579,0,3
525,-11.1902,0.000000,0.0000,23.803,0,2
526,-10.7191,0.000000,0.0000,14.382,0,2
527,-10.9123,0.000000,0.0000,18.245,0,2
528,-10.0000,0.000000,0.0000,0.000,0,1
529,-14.7882,0.000000,0.0000,95.765,0,2
530,-15.6555,0.000000,0.0000,113.111,0,5
531,-12.7896,0.000000,0.0000,55.793,0,2
532,-12.6737,0.000000,0.0000,53.475,0,3
533,-14.0637,0.000000,0.0000,81.274,0,3
534,-16.5386,0.000000,0.0000,130.772,0,6
535,-11.1028,0.000000,0.0000,22.056,0,2
536,-11.7600,0.000000,0.0000,35.200,0,2
537,-10.5471,0.000000,0.0000,10.942,0,2
538,-13.3618,0.000000,0.0000,67.236,0,3
539,-16.9233,0.000000,0.0000,138.467,0,4
540,-13.4493,0.000000,0.0000,68.987,0,2
541,-10.0000,0.000000,0.0000,0.000,0,1
